,brand,prix,Segment de marché,min,max
428,ralph lauren,16.50,premium / luxe abordable,83.0,269.0
429,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
430,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
431,ralph lauren,35.00,premium / luxe abordable,83.0,269.0
432,ralph lauren,5.00,premium / luxe abordable,83.0,269.0
433,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
434,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
435,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
436,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
437,ralph lauren,4.50,premium / luxe abordable,83.0,269.0
438,ralph lauren,12.00,premium / luxe abordable,83.0,269.0
439,ralph lauren,50.00,premium / luxe abordable,83.0,269.0
440,ralph lauren,14.00,premium / luxe abordable,83.0,269.0
441,ralph lauren,30.00,premium / luxe abordable,83.0,269.0
442,ralph lauren,18.00,premium / luxe abordable,83.0,269.0
443,ralph lauren,40.00,premium / luxe abordable,83.0,269.0
444,ralph lauren,15.00,premium / luxe abordable,83.0,269.0
445,ralph lauren,28.00,premium / luxe abordable,83.0,269.0
446,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
447,ralph lauren,10.00,premium / luxe abordable,83.0,269.0
